uid,country,gender,device,group,spent,converted
1024463,GBR,M,A,A,0,No
1024464,USA,F,A,B,0,No
1024465,USA,O,A,B,0,No
1024466,CAN,,A,B,0,No
1024468,USA,F,A,A,0,No
1024469,DEU,M,A,A,0,No
1024470,BRA,M,I,B,0,No
1024471,USA,F,A,B,0,No
1024472,BRA,M,A,A,0,No
1024473,USA,M,A,A,0,No
1024474,MEX,F,I,A,0,No
1024475,USA,M,I,B,0,No
1024476,DEU,,A,A,0,No
1024477,USA,F,A,A,0,No
1024478,USA,M,A,B,0,No
1024479,BRA,,A,A,0,No
1024480,USA,O,A,B,0,No
1024481,USA,M,A,B,70.02,Yes
1024482,BRA,M,I,B,0,No
1024483,BRA,M,A,A,0,No
1024484,TUR,F,A,B,0,No
1024485,USA,M,,A,0,No
1024486,BRA,M,I,A,0,No
1024487,FRA,F,I,A,0,No
1024488,CAN,,A,A,0,No
1024489,BRA,F,I,B,0,No
1024490,MEX,M,A,B,0,No
1024491,DEU,F,A,B,0,No
1024493,BRA,M,A,B,0,No
1024494,TUR,,A,B,0,No
1024495,FRA,F,I,B,0,No
1024496,FRA,F,A,B,0,No
1024497,TUR,M,A,B,0,No
1024498,USA,F,I,B,0,No
1024499,CAN,M,I,B,0,No
1024500,FRA,M,I,A,0,No
1024501,USA,M,A,A,0,No
1024502,BRA,F,A,B,0,No
1024503,,,I,A,0,No
1024504,CAN,F,A,B,0,No
1024505,USA,M,I,B,17.97,Yes
1024506,TUR,F,I,A,29.55,Yes
1024507,CAN,F,I,B,0,No
1024509,DEU,M,A,A,0,No
1024510,CAN,,A,A,0,No
1024511,DEU,M,I,A,0,No
1024512,DEU,M,I,B,0,No
1024513,USA,F,A,A,0,No
1024514,MEX,F,A,A,0,No
1024515,BRA,M,A,B,0,No
1024516,BRA,M,I,B,0,No
1024517,USA,F,A,A,0,No
1024518,BRA,M,A,A,215.42,Yes
1024519,MEX,M,A,A,0,No
1024520,GBR,F,A,A,0,No
1024521,USA,F,I,B,0,No
1024522,USA,M,I,B,0,No
1024523,MEX,F,I,B,0,No
1024524,MEX,F,A,B,0,No
1024525,BRA,F,A,A,0,No
1024526,USA,O,A,A,0,No
1024527,BRA,F,A,A,0,No
1024528,TUR,,A,A,0,No
1024529,BRA,F,I,B,0,No
1024530,USA,M,A,A,0,No
1024531,TUR,M,A,B,0,No
1024532,USA,M,I,A,0,No
1024533,USA,F,A,A,0,No
1024534,USA,O,I,A,0,No
1024535,BRA,M,A,A,0,No
1024536,AUS,M,I,B,0,No
1024537,TUR,M,I,A,0,No
1024538,USA,M,A,B,0,No
1024539,BRA,M,I,B,0,No
1024540,TUR,O,I,A,0,No
1024541,BRA,F,A,B,0,No
1024542,GBR,F,A,B,0,No
1024543,MEX,,A,B,0,No
1024544,USA,M,I,B,0,No
1024545,BRA,F,I,B,0,No
1024546,MEX,M,I,A,0,No
1024547,USA,F,A,B,0,No
1024548,DEU,F,A,B,45.18,Yes
1024549,MEX,F,A,B,0,No
1024551,MEX,F,A,B,0,No
1024553,USA,O,A,B,0,No
1024554,CAN,F,A,A,0,No
1024555,BRA,M,A,A,0,No
1024556,CAN,F,A,B,45.64,Yes
1024557,BRA,F,A,B,0,No
1024558,USA,M,I,B,0,No
1024559,ESP,M,I,B,0,No
1024560,GBR,M,I,A,0,No
1024561,BRA,M,I,A,0,No
1024562,USA,F,I,A,0,No
1024563,MEX,M,I,A,0,No
1024564,USA,F,A,A,0,No
1024565,AUS,,A,A,0,No
1024566,MEX,F,A,A,0,No
1024568,BRA,F,,A,0,No
1024569,MEX,F,I,B,0,No
1024570,USA,F,A,A,0,No
1024571,FRA,M,A,B,0,No
1024572,USA,M,A,A,0,No
1024573,DEU,F,A,A,0,No
1024575,USA,,I,A,0,No
1024576,BRA,M,I,A,0,No
1024577,USA,M,I,A,0,No
1024578,MEX,F,I,A,0,No
1024579,GBR,M,A,A,0,No
1024580,ESP,M,A,A,0,No
1024581,MEX,F,A,A,0,No
1024582,BRA,F,A,B,0,No
1024583,USA,F,A,A,0,No
1024584,GBR,F,I,B,0,No
1024585,BRA,,A,B,0,No
1024586,USA,M,A,B,0,No
1024587,MEX,M,A,A,0,No
1024588,BRA,F,I,B,87,Yes
1024589,USA,M,A,B,0,No
1024590,TUR,M,A,B,0,No
1024591,USA,F,A,A,0,No
1024592,GBR,F,A,B,0,No
1024593,TUR,F,A,A,0,No
1024594,MEX,M,A,B,0,No
1024595,USA,F,A,A,0,No
1024596,MEX,M,I,A,0,No
1024597,MEX,,A,A,0,No
1024598,CAN,F,A,A,0,No
1024599,USA,M,I,B,0,No
1024600,BRA,M,A,B,0,No
1024601,TUR,F,I,A,0,No
1024602,GBR,F,A,B,0,No
1024603,TUR,F,I,A,0,No
1024604,USA,F,A,B,0,No
1024605,DEU,M,A,A,0,No
1024606,USA,,I,A,0,No
1024607,USA,,A,A,0,No
1024608,MEX,F,A,A,0,No
1024609,USA,M,I,A,0,No
1024610,CAN,M,A,B,0,No
1024611,USA,F,A,B,0,No
1024612,BRA,M,A,A,0,No
1024613,GBR,F,A,B,0,No
1024614,CAN,M,A,B,0,No
1024615,MEX,F,A,A,0,No
1024616,ESP,,A,B,0,No
1024617,USA,M,A,A,0,No
1024618,USA,M,I,A,0,No
1024619,USA,F,A,A,0,No
1024620,GBR,,A,A,0,No
1024621,TUR,M,I,B,0,No
1024622,MEX,M,I,B,0,No
1024623,TUR,M,I,B,0,No
1024624,BRA,,A,A,0,No
1024625,BRA,M,I,B,0,No
1024626,DEU,M,A,B,0,No
1024627,MEX,F,I,A,0,No
1024628,MEX,,I,A,0,No
1024629,BRA,F,A,A,0,No
1024630,DEU,M,A,A,0,No
1024631,DEU,F,A,A,0,No
1024632,USA,F,A,A,0,No
1024633,USA,O,A,A,0,No
1024635,FRA,F,A,B,0,No
1024636,USA,M,A,B,0,No
1024637,USA,M,A,A,0,No
1024638,CAN,M,A,A,0,No
1024639,USA,F,A,A,0,No
1024640,DEU,M,I,B,0,No
1024641,USA,O,A,A,0,No
1024642,USA,M,I,A,0,No
1024643,USA,M,A,B,0,No
1024644,DEU,F,A,B,0,No
1024645,BRA,O,A,A,0,No
1024646,GBR,F,I,A,0,No
1024647,TUR,M,I,B,0,No
1024648,MEX,F,I,A,0,No
1024649,DEU,F,A,A,0,No
1024650,BRA,M,A,A,0,No
1024651,MEX,F,A,B,0,No
1024652,DEU,M,I,B,0,No
1024653,TUR,M,I,B,0,No
1024654,USA,F,A,A,0,No
1024655,USA,F,A,B,0,No
1024656,USA,F,I,B,18.7,Yes
1024657,,,I,B,0,No
1024658,CAN,O,I,A,35.56,Yes
1024659,GBR,,I,A,0,No
1024660,BRA,M,A,A,0,No
1024661,USA,F,I,B,0,No
1024662,AUS,O,A,B,0,No
1024663,USA,M,A,B,0,No
1024664,BRA,M,I,B,0,No
1024665,USA,,A,B,0,No
1024666,BRA,M,I,B,0,No
1024667,MEX,F,I,A,0,No
1024668,BRA,M,I,B,0,No
1024669,BRA,M,A,B,0,No
1024670,BRA,M,A,B,0,No
1024671,USA,M,A,B,0,No
1024672,USA,F,I,B,0,No
1024673,BRA,,A,B,0,No
1024674,USA,M,I,A,0,No
1024675,ESP,M,A,A,0,No
1024676,BRA,F,I,B,37.45,Yes
1024677,USA,F,A,B,0,No
1024678,USA,O,I,A,0,No
1024679,MEX,M,I,A,0,No
1024680,BRA,F,A,A,0,No
1024681,FRA,,A,A,0,No
1024682,MEX,M,A,B,0,No
1024683,USA,F,A,B,0,No
1024684,DEU,M,I,B,0,No
1024685,FRA,M,A,B,0,No
1024686,MEX,M,A,A,0,No
1024687,TUR,,I,A,0,No
1024688,DEU,F,A,B,18.71,Yes
1024689,BRA,F,A,A,0,No
1024690,ESP,O,I,A,0,No
1024691,USA,M,A,B,0,No
1024692,MEX,,I,A,0,No
1024693,BRA,M,A,A,0,No
1024695,BRA,M,A,B,0,No
1024696,DEU,M,I,A,0,No
1024697,USA,O,A,B,0,No
1024698,GBR,,I,A,0,No
1024699,USA,M,A,B,0,No
1024700,USA,F,I,A,0,No
1024701,MEX,M,I,B,0,No
1024702,DEU,M,I,B,0,No
1024703,CAN,M,A,A,0,No
1024704,TUR,M,I,B,101.16,Yes
1024705,CAN,F,A,B,0,No
1024706,USA,M,A,A,0,No
1024707,BRA,F,A,A,0,No
1024708,FRA,M,I,A,0,No
1024709,AUS,O,A,A,0,No
1024712,USA,,A,A,0,No
1024713,TUR,,A,B,0,No
1024714,GBR,F,A,A,0,No
1024715,USA,M,A,B,0,No
1024716,DEU,M,A,A,0,No
1024717,USA,,A,A,0,No
1024718,USA,M,A,B,0,No
1024719,GBR,,A,A,0,No
1024720,ESP,M,I,A,42.88,Yes
1024721,USA,F,A,B,0,No
1024722,DEU,,I,A,0,No
1024723,USA,,I,B,0,No
1024724,DEU,F,A,A,0,No
1024725,TUR,,A,A,0,No
1024726,TUR,M,I,A,0,No
1024727,USA,F,A,B,0,No
1024728,MEX,M,A,A,0,No
1024729,USA,M,A,B,0,No
1024730,TUR,F,A,B,0,No
1024731,USA,M,I,A,0,No
1024732,USA,F,A,A,0,No
1024733,DEU,M,I,B,65.73,Yes
1024734,BRA,F,A,A,0,No
1024735,USA,O,A,B,0,No
1024736,,F,A,B,0,No
1024737,USA,F,A,B,0,No
1024738,BRA,M,A,A,0,No
1024739,USA,F,I,B,0,No
1024740,BRA,F,I,B,0,No
1024741,MEX,F,I,B,0,No
1024742,MEX,M,A,B,0,No
1024743,USA,F,A,B,0,No
1024744,BRA,F,I,A,0,No
1024745,CAN,M,I,A,0,No
1024746,BRA,M,A,A,0,No
1024747,USA,,A,B,0,No
1024748,GBR,F,I,A,62.37,Yes
1024749,USA,O,I,B,0,No
1024750,BRA,M,A,A,0,No
1024751,BRA,F,A,A,0,No
1024752,TUR,M,A,B,0,No
1024753,GBR,M,A,B,0,No
1024754,USA,F,I,B,0,No
1024755,BRA,F,A,A,33.48,Yes
1024756,USA,M,I,B,0,No
1024757,MEX,,A,A,0,No
1024758,AUS,F,I,A,0,No
1024759,AUS,F,I,A,0,No
1024760,USA,,I,A,0,No
1024761,BRA,F,I,A,0,No
1024762,BRA,O,A,A,0,No
1024763,BRA,F,I,A,0,No
1024764,DEU,F,A,A,0,No
1024765,USA,M,A,B,0,No
1024766,AUS,F,A,A,0,No
1024767,MEX,F,A,A,0,No
1024768,MEX,M,A,A,0,No
1024769,DEU,F,A,A,0,No
1024770,GBR,,I,B,0,No
1024771,FRA,,A,B,0,No
1024772,USA,M,A,B,0,No
1024773,,F,I,A,0,No
1024774,FRA,M,A,B,0,No
1024776,TUR,F,A,B,0,No
1024777,MEX,F,A,B,0,No
1024778,MEX,M,A,A,0,No
1024779,DEU,F,A,B,0,No
1024780,BRA,F,A,A,0,No
1024781,USA,F,I,B,0,No
1024782,TUR,M,A,B,0,No
1024783,GBR,,A,B,0,No
1024784,DEU,F,I,A,0,No
1024785,TUR,F,A,A,0,No
1024786,MEX,M,A,B,0,No
1024787,USA,M,A,A,0,No
1024788,FRA,F,I,B,0,No
1024789,USA,M,A,B,0,No
1024790,BRA,M,I,B,0,No
1024791,USA,M,A,B,0,No
1024792,FRA,F,A,A,0,No
1024793,MEX,M,I,B,0,No
1024794,MEX,F,A,A,0,No
1024795,USA,M,A,A,0,No
1024796,BRA,F,,A,0,No
1024797,FRA,M,I,A,0,No
1024798,USA,M,I,B,0,No
1024799,MEX,F,A,A,0,No
1024800,USA,,I,B,0,No
1024801,BRA,,A,A,0,No
1024802,FRA,M,I,B,0,No
1024803,CAN,M,A,A,0,No
1024804,USA,O,I,A,0,No
1024805,GBR,F,A,B,0,No
1024806,BRA,M,A,B,0,No
1024807,DEU,M,A,A,0,No
1024808,USA,M,A,B,0,No
1024809,DEU,M,A,A,0,No
1024810,CAN,,A,B,0,No
1024811,FRA,,A,A,0,No
1024812,MEX,F,A,A,0,No
1024813,BRA,M,I,A,0,No
1024814,USA,M,A,A,0,No
1024815,USA,F,A,A,0,No
1024816,CAN,M,I,B,0,No
1024817,BRA,F,I,B,0,No
1024818,USA,M,I,A,0,No
1024819,BRA,M,A,A,0,No
1024820,CAN,,A,B,0,No
1024821,USA,M,I,B,0,No
1024822,GBR,M,I,B,0,No
1024823,DEU,M,I,B,0,No
1024824,DEU,,I,A,0,No
1024825,BRA,M,A,B,0,No
1024826,DEU,M,A,B,0,No
1024827,FRA,F,A,A,0,No
1024828,BRA,,I,B,0,No
1024829,BRA,M,A,B,0,No
1024830,MEX,F,I,A,0,No
1024831,BRA,M,I,A,0,No
1024832,DEU,M,I,A,0,No
1024833,MEX,F,A,A,0,No
1024834,USA,M,A,B,0,No
1024835,BRA,M,A,A,0,No
1024836,BRA,M,A,B,0,No
1024837,MEX,F,I,A,0,No
1024838,DEU,F,I,B,0,No
1024839,BRA,,I,B,0,No
1024840,FRA,,I,A,42.46,Yes
1024841,USA,F,A,B,0,No
1024842,TUR,F,A,B,0,No
1024843,FRA,F,A,B,0,No
1024844,TUR,M,A,A,0,No
1024845,TUR,M,I,B,0,No
1024846,FRA,M,A,B,0,No
1024847,MEX,M,I,A,0,No
1024848,FRA,F,A,A,0,No
1024849,USA,F,I,A,0,No
1024850,USA,M,I,B,0,No
1024851,MEX,M,I,A,0,No
1024852,USA,F,A,B,0,No
1024853,MEX,F,I,A,0,No
1024854,BRA,M,A,A,0,No
1024855,USA,M,A,B,0,No
1024856,MEX,,A,A,0,No
1024857,MEX,M,A,A,0,No
1024858,ESP,M,I,B,0,No
1024859,FRA,M,A,B,0,No
1024860,AUS,F,A,A,0,No
1024861,DEU,M,A,B,0,No
1024862,FRA,F,I,A,0,No
1024863,MEX,,I,B,0,No
1024864,BRA,M,I,A,0,No
1024865,BRA,M,A,A,0,No
1024866,BRA,O,I,B,0,No
1024868,BRA,F,A,B,0,No
1024869,CAN,M,A,A,0,No
1024870,USA,M,I,B,0,No
1024871,BRA,F,I,B,0,No
1024872,MEX,F,A,A,0,No
1024873,,M,A,B,0,No
1024874,TUR,M,A,B,48.86,Yes
1024875,USA,F,I,B,0,No
1024876,USA,F,A,B,0,No
1024877,DEU,M,I,A,0,No
1024878,USA,F,I,B,0,No
1024879,BRA,F,A,B,0,No
1024880,USA,F,I,B,0,No
1024881,BRA,F,I,A,0,No
1024882,DEU,F,I,B,0,No
1024883,FRA,M,A,A,0,No
1024884,TUR,,I,A,0,No
1024885,GBR,F,A,B,0,No
1024886,USA,F,A,B,0,No
1024887,USA,F,A,A,0,No
1024888,MEX,,A,B,0,No
1024889,DEU,,I,A,0,No
1024890,USA,,A,B,0,No
1024891,MEX,F,A,A,0,No
1024892,,F,A,A,0,No
1024893,ESP,M,A,A,0,No
1024894,GBR,,I,B,0,No
1024895,USA,F,I,A,0,No
1024897,BRA,F,A,B,0,No
1024898,ESP,F,A,A,0,No
1024899,GBR,M,A,A,0,No
1024900,FRA,F,I,A,0,No
1024901,BRA,M,I,B,0,No
1024902,USA,F,A,A,0,No
1024903,BRA,,A,B,0,No
1024904,GBR,M,A,A,0,No
1024905,USA,M,I,B,0,No
1024906,MEX,F,A,A,0,No
1024907,MEX,M,A,B,0,No
1024908,MEX,F,I,B,75.19,Yes
1024909,USA,F,A,B,0,No
1024910,DEU,M,A,A,0,No
1024911,FRA,F,I,B,0,No
1024912,USA,,I,B,0,No
1024913,TUR,F,A,A,0,No
1024914,FRA,F,I,B,0,No
1024915,MEX,M,A,A,0,No
1024916,CAN,O,A,A,0,No
1024917,BRA,F,I,A,0,No
1024919,BRA,F,A,B,0,No
1024920,USA,M,I,A,0,No
1024921,GBR,M,I,A,0,No
1024922,USA,F,A,A,0,No
1024923,BRA,F,A,A,0,No
1024924,CAN,M,I,A,38.85,Yes
1024925,USA,F,A,B,0,No
1024926,BRA,M,A,A,0,No
1024927,FRA,M,A,A,0,No
1024928,BRA,M,I,B,0,No
1024929,USA,M,I,B,0,No
1024930,,F,I,A,0,No
1024931,GBR,F,A,A,53.19,Yes
1024932,TUR,O,I,B,0,No
1024933,BRA,F,A,B,0,No
1024934,USA,F,A,B,0,No
1024935,USA,F,I,A,6.13,Yes
1024936,USA,M,A,B,0,No
1024937,USA,M,I,A,0,No
1024938,MEX,,I,A,0,No
1024939,USA,F,I,A,0,No
1024940,GBR,,A,B,0,No
1024941,MEX,M,A,B,0,No
1024942,MEX,F,A,A,0,No
1024943,BRA,,A,A,0,No
1024944,BRA,M,A,A,0,No
1024945,DEU,F,A,B,0,No
1024946,CAN,,A,A,0,No
1024947,USA,,I,A,0,No
1024948,FRA,M,A,B,60.9,Yes
1024949,DEU,F,I,A,0,No
1024950,FRA,F,A,B,0,No
1024951,USA,M,I,B,38.73,Yes
1024952,DEU,M,I,A,0,No
1024953,GBR,M,A,A,0,No
1024954,USA,M,A,A,0,No
1024955,USA,M,I,B,0,No
1024956,TUR,M,I,B,0,No
1024957,USA,F,A,B,0,No
1024958,AUS,M,A,B,0,No
1024959,FRA,F,A,B,0,No
1024960,TUR,F,I,B,0,No
1024961,,F,A,B,0,No
1024962,BRA,F,I,A,0,No
1024963,ESP,M,A,B,0,No
1024964,USA,F,A,B,0,No
1024965,TUR,M,I,A,0,No
1024966,TUR,F,I,A,0,No
1024967,GBR,M,I,A,0,No
1024968,MEX,M,A,A,0,No
1024969,BRA,M,A,A,0,No
1024970,FRA,F,I,B,0,No
1024971,ESP,,I,B,0,No
1024972,TUR,M,A,B,45.37,Yes
1024973,FRA,M,I,B,0,No
1024974,MEX,,I,A,0,No
1024975,TUR,M,I,B,0,No
1024976,MEX,M,A,B,30.75,Yes
1024977,AUS,F,A,A,0,No
1024978,USA,F,I,A,0,No
1024979,ESP,F,A,A,0,No
1024980,ESP,F,A,B,0,No
1024981,BRA,,I,A,0,No
1024982,MEX,,I,A,158.55,Yes
1024983,MEX,F,A,B,0,No
1024984,TUR,F,A,A,0,No
1024985,AUS,F,A,B,0,No
1024986,BRA,F,I,A,0,No
1024987,DEU,M,A,B,0,No
1024988,BRA,,A,A,0,No
1024989,BRA,F,I,B,0,No
1024990,BRA,M,A,A,0,No
1024991,USA,,I,B,0,No
1024992,MEX,O,I,B,0,No
1024993,BRA,M,A,A,0,No
1024994,BRA,F,A,B,0,No
1024995,TUR,F,A,B,14.22,Yes
1024996,DEU,M,A,B,0,No
1024997,TUR,M,I,A,0,No
1024998,BRA,F,I,B,0,No
1024999,USA,M,A,A,0,No
1025000,DEU,M,A,A,0,No
1025001,MEX,F,A,A,0,No
1025002,DEU,M,A,A,0,No
1025003,DEU,O,A,B,0,No
1025004,TUR,F,I,B,0,No
1025005,MEX,M,A,B,0,No
1025006,BRA,F,A,B,0,No
1025007,BRA,M,A,B,0,No
1025008,DEU,F,A,B,0,No
1025009,BRA,M,I,B,0,No
1025010,USA,F,A,B,0,No
1025011,USA,F,A,A,0,No
1025012,USA,M,A,A,0,No
1025013,CAN,F,A,A,0,No
1025014,TUR,F,I,B,0,No
1025015,GBR,M,A,A,0,No
1025016,BRA,M,A,A,0,No
1025017,TUR,F,I,B,0,No
1025018,CAN,,A,A,0,No
1025019,FRA,F,I,B,0,No
1025021,FRA,M,A,B,0,No
1025022,USA,M,A,A,0,No
1025023,MEX,M,A,A,0,No
1025024,TUR,F,I,A,256.6643035,Yes
1025025,USA,M,A,B,0,No
1025026,GBR,M,A,A,0,No
1025027,TUR,M,A,A,0,No
1025028,USA,O,A,B,0,No
1025029,USA,F,A,B,0,No
1025030,MEX,F,I,B,34.63,Yes
1025031,USA,M,A,B,0,No
1025033,ESP,,I,A,0,No
1025034,MEX,O,A,A,0,No
1025035,USA,M,I,A,0,No
1025036,TUR,F,A,A,0,No
1025037,AUS,M,I,A,0,No
1025038,GBR,F,I,A,0,No
1025039,AUS,M,A,B,0,No
1025040,BRA,M,A,A,0,No
1025041,BRA,,A,A,0,No
1025042,ESP,M,A,B,0,No
1025043,AUS,F,A,B,0,No
1025044,MEX,F,I,B,106.3,Yes
1025045,ESP,M,I,A,0,No
1025046,GBR,M,A,B,0,No
1025047,MEX,M,A,B,0,No
1025048,GBR,F,A,B,0,No
1025049,BRA,,A,B,0,No
1025050,TUR,F,I,A,0,No
1025051,TUR,M,A,B,0,No
1025052,USA,M,I,A,0,No
1025053,MEX,F,I,B,0,No
1025054,MEX,,I,A,0,No
1025055,BRA,F,I,A,0,No
1025056,USA,M,A,A,0,No
1025057,BRA,M,I,A,0,No
1025058,USA,M,I,B,0,No
1025059,GBR,F,A,A,0,No
1025060,ESP,M,A,A,0,No
1025061,MEX,M,A,A,0,No
1025062,USA,F,A,B,0,No
1025063,BRA,,I,A,0,No
1025064,ESP,M,A,B,0,No
1025065,BRA,M,A,A,0,No
1025066,BRA,F,A,A,31.7,Yes
1025067,BRA,F,I,A,0,No
1025068,TUR,F,A,A,0,No
1025069,DEU,M,A,A,0,No
1025070,MEX,F,A,B,0,No
1025071,ESP,M,A,B,0,No
1025072,MEX,M,A,A,0,No
1025073,GBR,F,A,B,0,No
1025074,DEU,M,I,A,0,No
1025075,BRA,F,A,A,0,No
1025076,USA,,I,B,0,No
1025077,BRA,O,I,A,0,No
1025078,TUR,F,A,B,0,No
1025079,ESP,F,I,B,0,No
1025080,MEX,F,A,B,0,No
1025081,TUR,,I,A,91.16,Yes
1025082,ESP,,A,A,0,No
1025083,DEU,M,A,B,0,No
1025084,USA,M,A,B,0,No
1025085,USA,,I,B,0,No
1025086,GBR,,I,B,0,No
1025088,USA,M,A,B,0,No
1025089,USA,O,I,A,0,No
1025090,TUR,M,A,B,0,No
1025091,BRA,M,I,B,0,No
1025092,USA,F,A,A,0,No
1025093,TUR,M,A,A,0,No
1025094,MEX,F,A,B,0,No
1025095,BRA,F,I,A,0,No
1025096,GBR,M,A,A,0,No
1025097,GBR,F,A,B,836.6820136,Yes
1025098,USA,F,A,A,0,No
1025099,FRA,,I,A,0,No
1025100,FRA,F,I,A,0,No
1025101,USA,F,A,A,0,No
1025102,USA,O,I,A,0,No
1025103,USA,,A,B,0,No
1025104,TUR,M,I,A,0,No
1025105,MEX,,I,A,61.17,Yes
1025106,GBR,F,I,A,0,No
1025107,DEU,,I,A,0,No
1025108,GBR,F,I,B,0,No
1025109,MEX,,A,A,0,No
1025110,MEX,,I,B,0,No
1025111,CAN,F,A,A,0,No
1025112,GBR,F,A,B,0,No
1025113,MEX,M,A,B,0,No
1025114,DEU,F,A,B,0,No
1025115,AUS,O,A,A,0,No
1025116,AUS,F,A,B,0,No
1025117,USA,F,A,A,0,No
1025118,DEU,F,A,A,0,No
1025119,DEU,F,A,A,0,No
1025120,ESP,F,A,A,0,No
1025121,BRA,M,A,A,0,No
1025122,USA,M,A,A,0,No
1025123,BRA,M,I,B,0,No
1025124,MEX,M,A,A,0,No
1025125,ESP,,A,A,0,No
1025126,BRA,O,A,A,28.86,Yes
1025127,MEX,F,I,A,0,No
1025128,ESP,,A,A,0,No
1025129,TUR,F,I,A,0,No
1025130,TUR,,A,A,0,No
1025131,ESP,F,A,A,0,No
1025132,TUR,F,A,A,0,No
1025133,BRA,M,I,A,0,No
1025134,TUR,M,A,A,0,No
1025135,USA,F,A,A,0,No
1025136,AUS,M,I,A,0,No
1025137,MEX,M,I,A,0,No
1025138,BRA,M,A,A,0,No
1025139,USA,F,A,A,0,No
1025140,GBR,F,I,B,0,No
1025141,USA,M,I,A,0,No
1025142,DEU,F,A,A,0,No
1025143,USA,F,I,B,0,No
1025144,GBR,,A,B,0,No
1025145,USA,F,I,B,0,No
1025146,GBR,M,A,B,0,No
1025147,USA,M,I,A,0,No
1025148,TUR,,I,B,0,No
1025149,FRA,F,A,A,0,No
1025150,USA,F,A,A,0,No
1025151,MEX,F,I,B,0,No
1025152,TUR,,A,A,144.53,Yes
1025154,FRA,F,A,A,0,No
1025155,CAN,F,I,A,0,No
1025156,BRA,M,I,A,0,No
1025157,TUR,M,I,B,0,No
1025158,USA,F,A,B,0,No
1025159,USA,M,A,B,0,No
1025160,MEX,,A,A,0,No
1025161,USA,,A,A,0,No
1025162,BRA,F,A,B,0,No
1025163,BRA,M,A,A,0,No
1025164,BRA,O,A,A,0,No
1025165,USA,F,A,B,0,No
1025166,USA,M,I,B,0,No
1025167,MEX,,A,A,0,No
1025168,BRA,F,A,A,0,No
1025169,USA,,I,A,0,No
1025170,ESP,F,I,A,0,No
1025171,FRA,M,A,A,0,No
1025172,BRA,,A,A,0,No
1025173,ESP,M,I,A,0,No
1025174,BRA,M,I,B,0,No
1025175,USA,M,I,B,0,No
1025176,USA,M,A,B,0,No
1025177,BRA,F,A,B,0,No
1025178,USA,F,I,A,31.41,Yes
1025179,FRA,,I,B,0,No
1025180,USA,F,I,A,0,No
1025181,MEX,F,I,B,0,No
1025182,DEU,M,A,A,0,No
1025183,BRA,M,A,B,0,No
1025184,USA,M,A,B,0,No
1025185,USA,F,I,A,0,No
1025186,USA,F,I,A,0,No
1025187,BRA,F,I,A,0,No
1025188,USA,,A,B,0,No
1025189,USA,M,A,A,0,No
1025190,GBR,M,A,B,0,No
1025191,BRA,F,A,B,0,No
1025192,BRA,F,A,A,0,No
1025193,USA,M,A,A,0,No
1025194,USA,F,A,A,0,No
1025195,USA,,A,B,0,No
1025196,MEX,M,A,A,0,No
1025197,GBR,,I,A,0,No
1025198,USA,F,A,A,0,No
1025199,ESP,F,A,A,0,No
1025200,USA,M,I,A,0,No
1025201,MEX,M,A,A,0,No
1025202,USA,M,A,B,0,No
1025203,USA,F,I,B,0,No
1025204,BRA,F,,A,0,No
1025205,ESP,M,A,B,0,No
1025206,BRA,M,A,A,0,No
1025207,MEX,F,A,A,0,No
1025208,DEU,F,I,A,0,No
1025209,USA,,A,B,0,No
1025210,BRA,M,A,A,0,No
1025211,USA,O,A,B,0,No
1025212,FRA,M,A,A,0,No
1025213,BRA,M,A,A,0,No
1025215,USA,M,I,A,0,No
1025216,FRA,F,A,A,0,No
1025217,USA,M,I,B,0,No
1025218,MEX,M,I,B,0,No
1025219,DEU,F,I,A,0,No
1025220,USA,M,,B,0,No
1025221,USA,F,I,A,0,No
1025222,BRA,F,I,B,0,No
1025223,FRA,M,A,B,0,No
1025224,,F,A,B,0,No
1025225,BRA,M,I,B,0,No
1025226,BRA,F,A,B,0,No
1025227,BRA,M,A,B,0,No
1025228,BRA,O,I,A,0,No
1025229,USA,F,A,A,0,No
1025230,BRA,M,I,A,0,No
1025231,AUS,F,A,B,0,No
1025232,DEU,M,A,B,0,No
1025233,BRA,F,A,B,0,No
1025234,DEU,F,A,A,0,No
1025235,USA,,A,A,0,No
1025236,AUS,F,I,B,0,No
1025237,TUR,,A,A,0,No
1025238,USA,F,A,A,0,No
1025239,GBR,F,A,B,0,No
1025240,AUS,F,I,A,0,No
1025241,USA,F,A,A,0,No
1025242,USA,M,I,B,0,No
1025243,BRA,M,A,A,0,No
1025244,ESP,M,A,A,0,No
1025245,BRA,F,I,B,0,No
1025246,TUR,,A,A,0,No
1025247,BRA,O,I,A,0,No
1025248,USA,F,A,B,0,No
1025250,USA,M,A,A,0,No
1025251,MEX,M,A,A,0,No
1025252,USA,,I,B,0,No
1025253,GBR,F,I,A,0,No
1025254,MEX,F,I,A,0,No
1025255,MEX,F,I,A,0,No
1025256,BRA,M,A,B,0,No
1025257,USA,M,I,B,0,No
1025258,TUR,M,A,B,0,No
1025259,BRA,M,A,B,0,No
1025260,USA,F,A,B,0,No
1025261,TUR,F,A,A,0,No
1025262,USA,F,A,A,0,No
1025263,BRA,F,A,A,0,No
1025264,USA,F,A,B,0,No
1025265,USA,F,A,B,0,No
1025266,TUR,M,I,B,0,No
1025267,FRA,F,A,B,0,No
1025268,ESP,F,A,B,0,No
1025269,USA,M,I,B,63.69,Yes
1025270,USA,F,I,B,0,No
